Year,TTI,PTI,BTI,Peak,Severity,Variability
2018,1.453886774,2.424468569,0.028937026,pm,1.939177671,1.667577291
2018,1.431795511,2.337269327,0.029143009,pm,1.884532419,1.632404424
2018,1.431795511,2.337269327,0.029143009,pm,1.884532419,1.632404424
2018,1.437878309,2.244386394,0.030617529,pm,1.841132351,1.560901489
2018,1.53242151,2.268079603,0.110416316,pm,1.900250557,1.480062494
2018,1.431470229,2.244018178,0.116902575,pm,1.837744203,1.567631748
2018,1.329939276,1.978676545,0.030550529,pm,1.654307911,1.487794654
2018,1.418693165,2.216840637,0.023143384,pm,1.817766901,1.562593443
2018,1.484918233,2.16593684,0.088072275,pm,1.825427536,1.458623641
2018,1.484121841,2.146791964,0.03478276,pm,1.815456902,1.44650655
2018,1.286849219,2.018405774,0.152857844,pm,1.652627497,1.568486615
2018,1.339100672,2.099725355,0.087933295,pm,1.719413014,1.568011576
2018,1.293023745,2.185648589,0.173317361,pm,1.739336167,1.690339097
2018,1.111164108,1.8339451,0.212315597,pm,1.472554604,1.650471867
2018,1.418509973,2.107540236,0.143288429,pm,1.763025105,1.485742276
2018,1.410380662,2.06128487,0.039154341,pm,1.735832766,1.461509595
2018,1.525177727,2.199243609,0.042697099,pm,1.862210668,1.441958907
2018,1.743440233,2.524781341,0.210310816,pm,2.134110787,1.448160535
2018,1.524395793,2.213336537,0.147326391,pm,1.868866165,1.451943483
2018,1.373813683,2.067048345,0.012512868,pm,1.720431014,1.504606025
2018,1.68193181,2.535129596,0.193700415,pm,2.108530703,1.507272519
2018,1.57273308,2.283366256,0.078958763,pm,1.928049668,1.451846016
2018,1.581602249,2.57915926,0.24820064,pm,2.080380755,1.63072559
2018,1.298007363,2.07627611,0.003439471,pm,1.687141736,1.599587313
2018,1.209716924,1.751872307,0.054172434,pm,1.480794616,1.448167148
2018,1.10421805,1.323354521,0.055852047,pm,1.213786286,1.198453985
2018,1.138261475,1.478173948,0.515968432,pm,1.308217712,1.298624245
2018,1.75782418,3.060895936,0.507540039,pm,2.409360058,1.741298118
2018,1.600203459,2.743641913,0.139554523,pm,2.171922686,1.714558169
2018,1.624576619,3.076727639,0.108340057,pm,2.350652129,1.893864286
2018,1.742874039,2.973743347,0.035171417,pm,2.358308693,1.706229642
2018,1.571802305,2.426388523,0.119769727,pm,1.999095414,1.543698285
2018,2.194672199,3.591178455,0.345153612,pm,2.892925327,1.636316556
2018,1.678357847,2.781939424,0.218625175,pm,2.230148636,1.65753652
2018,2.017826103,3.375516659,0.189816112,pm,2.696671381,1.672848148
2018,1.481959542,2.623737544,0.232189386,pm,2.052848543,1.770451533
2018,1.719317432,2.957335789,0.266072925,pm,2.338326611,1.720063866
2018,1.526397855,2.416508849,0.041888683,pm,1.971453352,1.583144815
2018,1.481820717,2.306302647,0.197510837,pm,1.894061682,1.556397897
2018,1.427292889,2.410044342,0.05959081,pm,1.918668616,1.688542248
2018,1.419088319,2.187284789,0.069437378,pm,1.803186554,1.54133098
2018,3.182383724,5.306564314,0.211127582,pm,4.244474019,1.667480974
2018,1.829436939,2.93641085,0.117414893,pm,2.382923894,1.605089953
2018,1.923305536,2.934658881,0.191639163,pm,2.428982208,1.525841228
2018,1.330100187,2.056952046,0.261074862,pm,1.693526116,1.546463993
2018,1.191491906,1.51199268,0.035512758,pm,1.351742293,1.268991147
2018,1.366959375,2.082572856,0.034461575,pm,1.724766115,1.523507497
2018,1.359978322,2.088168174,0.018087849,pm,1.724073248,1.535442249
2018,1.166585533,1.605491043,0.100464644,pm,1.386038288,1.376230887
2018,1.790007346,3.840418321,0.545554232,pm,2.815212833,2.145476291
2018,2.143358162,4.557065387,0.298329357,pm,3.350211774,2.126133405
2018,1.702762991,3.278515988,0.234628882,pm,2.490639489,1.925409469
2018,1.482852114,2.69757151,0.1303315,pm,2.090211812,1.819177708
2018,1.577695862,2.815248754,0.051907865,pm,2.196472308,1.784405235
2018,1.615122694,3.169479027,0.41643792,pm,2.39230086,1.962376629
2018,1.522466695,2.884757993,0.084386729,pm,2.203612344,1.894792184
2018,1.78489736,2.397617506,0.016001461,pm,2.091257433,1.343280325
2018,2.482324139,3.024710299,0.019746762,pm,2.753517219,1.218499329
2018,2.482324139,3.024710299,0.019746762,pm,2.753517219,1.218499329
2018,1.612030374,2.559958528,0.017401271,pm,2.085994451,1.58803368
2018,1.712481264,2.654871542,0.038381341,pm,2.183676403,1.550306913
2018,1.397162208,2.248858394,0.028042704,pm,1.823010301,1.609590054
2018,1.374986889,2.319515252,0.018032005,pm,1.847251071,1.686936269
2018,1.545317404,2.449253097,0.033374189,pm,1.99728525,1.584951474
2018,1.117174083,3.149960968,0.024589859,pm,2.133567525,2.819579345
2018,1.372475582,2.298127341,0.016876899,pm,1.835301461,1.67443951
2018,1.294850627,1.787684727,0.013268634,pm,1.541267677,1.380610774
2018,1.420973218,2.111090155,0.013272288,pm,1.766031686,1.485664985
2018,1.27387838,1.73425043,0.013555185,pm,1.504064405,1.361394036
2018,1.526833636,2.843684988,0.137065729,pm,2.185259312,1.862472061
2018,1.474478039,2.58912465,0.261376198,pm,2.031801344,1.755960131
2018,1.32829397,2.266895157,0.043078285,pm,1.797594563,1.706621583
2018,1.4900157,2.734136584,0.007990696,pm,2.112076142,1.834971661
2018,1.4900157,2.734136584,0.007990696,pm,2.112076142,1.834971661
2018,1.350438843,2.20603063,0.009046011,pm,1.778234736,1.633565742
2018,1.674624049,3.234371696,0.485724759,pm,2.454497872,1.931401677
2018,1.515642852,2.80402042,0.184522419,pm,2.159831636,1.850053538
2018,1.394710779,2.319636016,0.444660726,pm,1.857173397,1.663166336
2018,1.124840717,1.316754935,0.038002928,pm,1.220797826,1.170614572
2018,1.064688427,1.164332344,0.017274961,pm,1.114510386,1.093589744
2018,1.476465992,2.077419689,0.069159222,pm,1.776942841,1.4070217
2018,1.059595875,1.158307132,0.013989812,pm,1.108951504,1.093159345
2018,1.598837209,3.426744186,0.398458626,pm,2.512790698,2.143272727
2018,1.551342471,2.993874078,0.506918019,pm,2.272608274,1.929860192
2018,1.132173643,1.455443925,0.008741359,pm,1.293808784,1.285530656
2018,1.339915285,2.368630381,0.367364142,pm,1.854272833,1.76774637
2018,1.20956805,1.775506547,0.009144071,pm,1.492537298,1.467884793
2018,1.349845146,1.649717639,0.070005514,pm,1.499781392,1.222153255
2018,1.071869285,1.153607896,0.042502589,pm,1.112738591,1.076258003
2018,1.121958327,1.432436538,0.031180828,pm,1.277197432,1.276728827
2018,1.099480422,1.33405062,0.023503368,pm,1.216765521,1.213346408
2018,1.061261597,1.180801005,0.039453468,pm,1.121031301,1.112638965
2018,1.451526162,2.388953632,0.15570731,pm,1.920239897,1.645821959
2018,1.454111316,2.511944812,0.074721223,pm,1.983028064,1.727477659
2018,1.42906486,2.257815479,0.006777252,pm,1.843440169,1.579925127
2018,1.288172334,2.05075819,0.010164536,pm,1.669465262,1.591990556
2018,1.279662908,1.945331098,0.009334817,pm,1.612497003,1.520190266
2018,1.559444438,2.778358475,0.326684561,pm,2.168901457,1.781633515
2018,1.156117465,1.685819884,0.00737745,pm,1.420968674,1.458173529
2018,1.133047483,1.566469658,0.007337987,pm,1.34975857,1.382527813
2018,1.159192206,1.706195057,0.013239869,pm,1.432693632,1.471882789
2018,1.180826591,1.732560884,0.006871969,pm,1.456693737,1.46724413
2018,1.170009398,1.71937797,0.010055919,pm,1.444693684,1.469542016
2018,1.142503149,1.613804397,0.001894075,pm,1.378153773,1.412516366
2018,1.286885614,1.999523767,0.005280226,pm,1.64320469,1.553769616
2018,1.286885614,1.999523767,0.005280226,pm,1.64320469,1.553769616
2018,1.613341804,2.823516839,0.188016022,pm,2.218429322,1.750104555
2018,1.3798991,2.077777051,0.106774736,pm,1.728838075,1.505745638
2018,1.468879599,2.274161304,0.45051922,pm,1.871520451,1.548228531
2018,1.400290979,2.129258974,0.013395964,pm,1.764774976,1.520583226
2018,1.400290979,2.129258974,0.013395964,pm,1.764774976,1.520583226
2018,1.382863458,2.124434035,0.009246933,pm,1.753648746,1.536257266
2018,1.299515279,1.859573263,0.012826423,pm,1.579544271,1.430974528
2018,1.535723281,2.361444603,0.013217164,pm,1.948583942,1.537675851
2018,1.637363913,2.682646381,0.09600583,pm,2.160005147,1.638393493
2018,1.748763183,2.601175782,0.126610354,pm,2.174969482,1.487437412
2018,1.65569902,2.747172588,0.142059019,pm,2.201435804,1.659222211
2018,1.682113942,2.762718669,0.103819552,pm,2.222416305,1.642408757
2018,1.211808766,1.553645777,0.034280249,pm,1.382727272,1.282088248
2018,1.252978543,1.853843704,0.071860666,pm,1.553411124,1.479549442
2018,1.244119912,1.775173033,0.042187905,pm,1.509646472,1.426850431
2018,1.517851632,2.749571013,0.010356399,pm,2.133711322,1.811488656
2018,1.252877238,1.666082136,0.039014124,pm,1.459479687,1.329804777
2018,1.515714436,2.411797477,0.070292384,pm,1.963755956,1.591195161
2018,1.633874974,2.529792911,0.060945809,pm,2.081833942,1.548339347
2018,1.748391248,2.747425997,0.08839852,pm,2.247908623,1.571402282
2018,1.63260419,2.784136484,0.18343947,pm,2.208370337,1.705334643
2018,1.430541602,2.208935227,0.079802845,pm,1.819738414,1.544125122
2018,1.440323482,2.500276011,0.136689893,pm,1.970299746,1.735912829
2018,1.596845359,2.544941935,0.109826774,pm,2.070893647,1.593730991
2018,1.856947919,2.999772572,0.068223165,pm,2.428360246,1.615431721
2018,1.661623599,2.807050339,0.047964529,pm,2.234336969,1.689341882
2018,1.391642851,2.314612656,0.004817036,pm,1.853127753,1.663223186
2018,2.07446564,3.630429786,0.166877949,pm,2.852447713,1.750055396
2018,1.391642851,2.314612656,0.004817036,pm,1.853127753,1.663223186
2018,1.391642851,2.314612656,0.004817036,pm,1.853127753,1.663223186
2018,1.461391111,2.600729715,0.099237979,pm,2.031060413,1.779626068
2018,1.526446188,2.749949621,0.042339638,pm,2.138197905,1.801537219
2018,1.429312571,2.149971359,0.014277385,pm,1.789641965,1.504199573
